iter	Accuracy	MultiClass
4676	1	0.002514051659
4677	1	0.002513636
4678	1	0.002512881615
4679	1	0.002512523512
4680	1	0.002511611577
4681	1	0.002510825317
4682	1	0.00251022676
4683	1	0.002509390703
4684	1	0.002509013329
4685	1	0.002508016171
4686	1	0.002507825728
4687	1	0.002507191516
4688	1	0.00250646041
4689	1	0.002505479053
4690	1	0.002505059467
4691	1	0.002504416626
4692	1	0.002503799937
4693	1	0.002503452941
4694	1	0.002502950736
4695	1	0.00250237521
4696	1	0.002501783391
4697	1	0.002501334282
4698	1	0.002500410124
4699	1	0.002499976753
4700	1	0.002499639569
4701	1	0.002498869698
4702	1	0.002497939901
4703	1	0.002497685824
4704	1	0.002497446555
4705	1	0.002497008297
4706	1	0.0024964739
4707	1	0.002496193845
4708	1	0.002495713607
4709	1	0.002495283731
4710	1	0.002494747959
4711	1	0.002494314312
4712	1	0.002493586292
4713	1	0.002492909268
4714	1	0.002492429586
4715	1	0.002491973782
4716	1	0.002491293207
4717	1	0.002490836279
4718	1	0.002490582719
4719	1	0.002490036627
4720	1	0.002490036582
4721	1	0.002489616203
4722	1	0.002489241682
4723	1	0.002488566138
4724	1	0.002487881826
4725	1	0.002487351994
4726	1	0.002486922306
4727	1	0.00248640671
4728	1	0.002485822675
4729	1	0.002485151225
4730	1	0.002484747606
4731	1	0.002484190618
4732	1	0.002483714743
4733	1	0.00248310938
4734	1	0.002482567057
4735	1	0.002482038527
4736	1	0.002481411634
4737	1	0.002480941857
4738	1	0.002480553455
4739	1	0.002480062345
4740	1	0.002479679671
4741	1	0.002479061735
4742	1	0.002478510333
4743	1	0.002478510314
4744	1	0.002477735011
4745	1	0.002477734999
4746	1	0.002477155955
4747	1	0.002476763053
4748	1	0.00247641829
4749	1	0.002475870006
4750	1	0.002475243699
4751	1	0.002474652344
4752	1	0.002474058969
4753	1	0.002473535355
4754	1	0.002473125045
4755	1	0.002472609007
4756	1	0.002472152761
4757	1	0.002471049128
4758	1	0.002470442998
4759	1	0.002469715805
4760	1	0.002468786227
4761	1	0.00246819227
4762	1	0.002467787479
4763	1	0.002467209631
4764	1	0.002467209373
4765	1	0.002466759873
4766	1	0.002466406584
4767	1	0.002465817735
4768	1	0.002465118578
4769	1	0.00246485653
4770	1	0.002464216451
4771	1	0.002463628666
4772	1	0.002463179431
4773	1	0.00246317898
4774	1	0.002462337833
4775	1	0.002462337389
4776	1	0.002461860555
4777	1	0.002461117542
4778	1	0.00246075233
4779	1	0.002460225529
4780	1	0.002459696915
4781	1	0.002458762353
4782	1	0.002458267419
4783	1	0.002457561249
4784	1	0.0024571557
4785	1	0.002456788878
4786	1	0.002456456922
4787	1	0.002456111559
4788	1	0.002455494733
4789	1	0.002455001169
4790	1	0.002454315541
4791	1	0.002453582955
4792	1	0.002453582653
4793	1	0.002453347227
4794	1	0.002452979249
4795	1	0.002452361138
4796	1	0.002451766484
4797	1	0.002450867026
4798	1	0.002450107841
4799	1	0.002449377945
4800	1	0.002448593201
4801	1	0.002448073095
4802	1	0.002447596977
4803	1	0.002447068347
4804	1	0.002446766747
4805	1	0.002446389103
4806	1	0.002445800918
4807	1	0.002445398667
4808	1	0.002444661138
4809	1	0.002443983354
4810	1	0.00244319294
4811	1	0.002442819486
4812	1	0.002442228243
4813	1	0.002442128351
4814	1	0.002440693873
4815	1	0.002440306569
4816	1	0.002439704703
4817	1	0.002439288713
4818	1	0.002438783924
4819	1	0.002437527549
4820	1	0.002436776739
4821	1	0.002436052455
4822	1	0.002435680422
4823	1	0.002435179127
4824	1	0.002434281811
4825	1	0.002434036
4826	1	0.002433284102
4827	1	0.002432643346
4828	1	0.002432199832
4829	1	0.002431297289
4830	1	0.002430029234
4831	1	0.002430029217
4832	1	0.002429637893
4833	1	0.002429270112
4834	1	0.002428738941
4835	1	0.002428368757
4836	1	0.00242771229
4837	1	0.002426868408
4838	1	0.002426570068
4839	1	0.002426282135
4840	1	0.00242505514
4841	1	0.002424421249
4842	1	0.002423783164
4843	1	0.002423023146
4844	1	0.002422293
4845	1	0.00242147416
4846	1	0.002420852625
4847	1	0.002420597757
4848	1	0.002419491372
4849	1	0.002418986489
4850	1	0.002418439053
4851	1	0.002417931146
4852	1	0.002417834971
4853	1	0.002417406086
4854	1	0.002416141546
4855	1	0.002415790242
4856	1	0.002415345283
4857	1	0.002414513671
4858	1	0.002414370156
4859	1	0.002413812078
4860	1	0.002413402356
4861	1	0.002412857891
4862	1	0.0024125139
4863	1	0.002411685798
4864	1	0.002411452501
4865	1	0.002410809452
4866	1	0.002409733427
4867	1	0.0024092122
4868	1	0.002408937839
4869	1	0.002408200917
4870	1	0.002407460246
4871	1	0.002407118308
4872	1	0.002406736079
4873	1	0.002406544878
4874	1	0.002405888121
4875	1	0.002405302263
4876	1	0.002404965461
4877	1	0.002404398058
4878	1	0.002403650286
4879	1	0.002402164891
4880	1	0.002401592878
4881	1	0.002401184191
4882	1	0.002400109625
4883	1	0.002399609172
4884	1	0.002399220413
4885	1	0.002398345569
4886	1	0.00239761881
4887	1	0.002397167517
4888	1	0.00239671565
4889	1	0.002396324854
4890	1	0.002395885
4891	1	0.002395333147
4892	1	0.00239474272
4893	1	0.00239391073
4894	1	0.002393378246
4895	1	0.002393091892
4896	1	0.002392271557
4897	1	0.002391292934
4898	1	0.002390983684
4899	1	0.002390140077
4900	1	0.002389838393
4901	1	0.002389453523
4902	1	0.00238910882
4903	1	0.002388551425
4904	1	0.002388076958
4905	1	0.002387729424
4906	1	0.00238704763
4907	1	0.002386745879
4908	1	0.002386184886
4909	1	0.002385594564
4910	1	0.002384808493
4911	1	0.002384036519
4912	1	0.002383626862
4913	1	0.002383277255
4914	1	0.002383052366
4915	1	0.002382254021
4916	1	0.00238163994
4917	1	0.002381366127
4918	1	0.002380801272
4919	1	0.00238021859
4920	1	0.002379509682
4921	1	0.00237915539
4922	1	0.002378684326
4923	1	0.002378440093
4924	1	0.002377451428
4925	1	0.002376942454
4926	1	0.002376636573
4927	1	0.002376295789
4928	1	0.002376295588
4929	1	0.002375435203
4930	1	0.002373459941
4931	1	0.002373131519
4932	1	0.00237265098
4933	1	0.0023719149
4934	1	0.002371547775
4935	1	0.002370838918
4936	1	0.002369891855
4937	1	0.002369316684
4938	1	0.002369130025
4939	1	0.002368345806
4940	1	0.002367882835
4941	1	0.002367084614
4942	1	0.00236640836
4943	1	0.002365627861
4944	1	0.002365230341
4945	1	0.00236489986
4946	1	0.002364743406
4947	1	0.002364355621
4948	1	0.002363779357
4949	1	0.00236354666
4950	1	0.0023626603
4951	1	0.002361801991
4952	1	0.002361563131
4953	1	0.002361160078
4954	1	0.002360238022
4955	1	0.00235966791
4956	1	0.002359450897
4957	1	0.002359263251
4958	1	0.002358768764
4959	1	0.0023584078
4960	1	0.002357640779
4961	1	0.002357414439
4962	1	0.002356566252
4963	1	0.002356350725
4964	1	0.002355492839
4965	1	0.002354307587
4966	1	0.00235367486
4967	1	0.002353041044
4968	1	0.002352371107
4969	1	0.002352138954
4970	1	0.002351557533
4971	1	0.002350759192
4972	1	0.002350096814
4973	1	0.002349626797
4974	1	0.002349282112
4975	1	0.00234858737
4976	1	0.002347839095
4977	1	0.002347837439
4978	1	0.002347035608
4979	1	0.002346310221
4980	1	0.002345997632
4981	1	0.002345472889
4982	1	0.002344894227
4983	1	0.002344270854
4984	1	0.00234395438
4985	1	0.002343343296
4986	1	0.002342932978
4987	1	0.002342320478
4988	1	0.002342219049
4989	1	0.002341769589
4990	1	0.00234150917
4991	1	0.002340846034
4992	1	0.002340338673
4993	1	0.002339947992
4994	1	0.002339482884
4995	1	0.002338881241
4996	1	0.002338465395
4997	1	0.002337205393
4998	1	0.002336870446
4999	1	0.002336550982
5000	1	0.00233622155
5001	1	0.002335783018
5002	1	0.002335427322
5003	1	0.00233485222
5004	1	0.002334107005
5005	1	0.002333741566
5006	1	0.00233313325
5007	1	0.0023326128
5008	1	0.002331945357
5009	1	0.002331328442
5010	1	0.002331049786
5011	1	0.002330507496
5012	1	0.00233002073
5013	1	0.00232951821
5014	1	0.002328470515
5015	1	0.002327927409
5016	1	0.002327465747
5017	1	0.002326991924
5018	1	0.002326424853
5019	1	0.002325935084
5020	1	0.002325203536
5021	1	0.0023248387
5022	1	0.002324172233
5023	1	0.002323808492
5024	1	0.002323167394
5025	1	0.00232266119
5026	1	0.002322182137
5027	1	0.002321962753
5028	1	0.002321457424
5029	1	0.002320719012
5030	1	0.002320271353
5031	1	0.002319824516
5032	1	0.002319559584
5033	1	0.002319191651
5034	1	0.0023186835
5035	1	0.002318623092
5036	1	0.002317986189
5037	1	0.00231745711
5038	1	0.002317270512
5039	1	0.002316540362
5040	1	0.002316231911
5041	1	0.002315914657
5042	1	0.002315725786
5043	1	0.002315191938
5044	1	0.002314947278
5045	1	0.002314552616
5046	1	0.002314333588
5047	1	0.002314133209
5048	1	0.002314131873
5049	1	0.002313687964
5050	1	0.002313055617
5051	1	0.002312417961
5052	1	0.002311526876
5053	1	0.002310549665
5054	1	0.002309896606
5055	1	0.002309480562
5056	1	0.002309001359
5057	1	0.002308562594
5058	1	0.002307982563
5059	1	0.002307284515
5060	1	0.002306561456
5061	1	0.002305839129
5062	1	0.002305454124
5063	1	0.002304650933
5064	1	0.002304337602
5065	1	0.002304112228
5066	1	0.002303571124
5067	1	0.002303173676
5068	1	0.002302445038
5069	1	0.002301917462
5070	1	0.002301448546
5071	1	0.002301343489
5072	1	0.002300722592
5073	1	0.00230008113
5074	1	0.00229961049
5075	1	0.002299319342
5076	1	0.002298731392
5077	1	0.002298110879
5078	1	0.002297482953
5079	1	0.002296843259
5080	1	0.002295943547
5081	1	0.002295458368
5082	1	0.002294834152
5083	1	0.002294452564
5084	1	0.00229364422
5085	1	0.002293117973
5086	1	0.002292655415
5087	1	0.00229237197
5088	1	0.002291589099
5089	1	0.00229124833
5090	1	0.002290839045
5091	1	0.002290594392
5092	1	0.002290591559
5093	1	0.00229030056
5094	1	0.002289933561
5095	1	0.00228940943
5096	1	0.0022889685
5097	1	0.002288492717
5098	1	0.002288205575
5099	1	0.002288001622
5100	1	0.002287554785
5101	1	0.002287355046
5102	1	0.002286990651
5103	1	0.002286667607
5104	1	0.002286183908
5105	1	0.002285655415
5106	1	0.002285152001
5107	1	0.002284362037
5108	1	0.002283715974
5109	1	0.002283065473
5110	1	0.002282907628
5111	1	0.002282184234
5112	1	0.002281652995
5113	1	0.002281113561
5114	1	0.002280681172
5115	1	0.002280094981
5116	1	0.002279881271
5117	1	0.002279352813
5118	1	0.002279021221
5119	1	0.002278712524
5120	1	0.002277643362
5121	1	0.002276997085
5122	1	0.002276447811
5123	1	0.002276166508
5124	1	0.002275732061
5125	1	0.002275349529
5126	1	0.002275079981
5127	1	0.00227462569
5128	1	0.002273649547
5129	1	0.002272975715
5130	1	0.0022727477
5131	1	0.002272301564
5132	1	0.002271694452
5133	1	0.002271262681
5134	1	0.002270795698
5135	1	0.002270455061
5136	1	0.002269942902
5137	1	0.00226949929
5138	1	0.00226949034
5139	1	0.002269129396
5140	1	0.002268276298
5141	1	0.002267744136
5142	1	0.002267251404
5143	1	0.002266637381
5144	1	0.002266022904
5145	1	0.002265708577
5146	1	0.002265150491
5147	1	0.002264464723
5148	1	0.002264000454
5149	1	0.002263405406
5150	1	0.002263112938
5151	1	0.002262627426
5152	1	0.002262146408
5153	1	0.002261406236
5154	1	0.002260437549
5155	1	0.002259837907
5156	1	0.002259296824
5157	1	0.002258899673
5158	1	0.002258371541
5159	1	0.002257951125
5160	1	0.002257625628
5161	1	0.002257217141
5162	1	0.002256675505
5163	1	0.002256183969
5164	1	0.002255882608
5165	1	0.002255511695
5166	1	0.002254898346
5167	1	0.002254426458
5168	1	0.0022539258
5169	1	0.002253664378
5170	1	0.002252927758
5171	1	0.002252572656
5172	1	0.002252147529
5173	1	0.002251607646
5174	1	0.002251153636
5175	1	0.002250763041
5176	1	0.002250230273
5177	1	0.002249646615
5178	1	0.002248873829
5179	1	0.00224855167
5180	1	0.00224794582
5181	1	0.002247758784
5182	1	0.002247049896
5183	1	0.002246817425
5184	1	0.002246239464
5185	1	0.002245759071
5186	1	0.00224510351
5187	1	0.002244487452
5188	1	0.002244075724
5189	1	0.002243879025
5190	1	0.002243353827
5191	1	0.002243224087
5192	1	0.002242931585
5193	1	0.002242629824
5194	1	0.002242134877
5195	1	0.002241574103
5196	1	0.002241154232
5197	1	0.002240599725
5198	1	0.002239834341
5199	1	0.002239048328
5200	1	0.002238585002
5201	1	0.002238150901
5202	1	0.002237695421
5203	1	0.002237289886
5204	1	0.002237025796
5205	1	0.002236537959
5206	1	0.002236282105
5207	1	0.002235550334
5208	1	0.002235119901
5209	1	0.002234559866
5210	1	0.002233802735
5211	1	0.002233526351
5212	1	0.002233133569
5213	1	0.002232750319
5214	1	0.002232319946
5215	1	0.002232045855
5216	1	0.002231670735
5217	1	0.002230845537
5218	1	0.002230408113
5219	1	0.002229935489
5220	1	0.00222954685
5221	1	0.002229216143
5222	1	0.002228461792
5223	1	0.002228458038
5224	1	0.002227861064
5225	1	0.002227667239
5226	1	0.002227494289
5227	1	0.002226846758
5228	1	0.002226123837
5229	1	0.002225463304
5230	1	0.002225102514
5231	1	0.002224662672
5232	1	0.002224347434
5233	1	0.002223623789
5234	1	0.002223032606
5235	1	0.002222820102
5236	1	0.00222248417
5237	1	0.002222398747
5238	1	0.002222060471
5239	1	0.002221778053
5240	1	0.002221606832
5241	1	0.002221150771
5242	1	0.00222076758
5243	1	0.002220119862
5244	1	0.002219398041
5245	1	0.002219043752
5246	1	0.002218109591
5247	1	0.002217696308
5248	1	0.00221695383
5249	1	0.002216300619
5250	1	0.002215917726
5251	1	0.002215632609
5252	1	0.002215187951
5253	1	0.002214500468
5254	1	0.002214110701
5255	1	0.002213679828
5256	1	0.002213244802
5257	1	0.00221248987
5258	1	0.002212103881
5259	1	0.002211989941
5260	1	0.00221178874
5261	1	0.002211556208
5262	1	0.002211324158
5263	1	0.002211019176
5264	1	0.002210600648
5265	1	0.00221025492
5266	1	0.002209830529
5267	1	0.002209276648
5268	1	0.002208258569
5269	1	0.002207897447
5270	1	0.002207551111
5271	1	0.002207066752
5272	1	0.002206510243
5273	1	0.002205905708
5274	1	0.002205697823
5275	1	0.002205147011
5276	1	0.002204938862
5277	1	0.002204528793
5278	1	0.002204056314
5279	1	0.002203755587
5280	1	0.002203334948
5281	1	0.002203333549
5282	1	0.002202931041
5283	1	0.002202328606
5284	1	0.002201842677
5285	1	0.002201467061
5286	1	0.002200989692
5287	1	0.002200365015
5288	1	0.002199808854
5289	1	0.002199452366
5290	1	0.002198851325
5291	1	0.002198678042
5292	1	0.002198360268
5293	1	0.002197621601
5294	1	0.002197189277
5295	1	0.002196234072
5296	1	0.002195686388
5297	1	0.002195229559
5298	1	0.002194794127
5299	1	0.002194187092
5300	1	0.002193746131
5301	1	0.002193294308
5302	1	0.002193032384
5303	1	0.002192679885
5304	1	0.002192159805
5305	1	0.002191744613
5306	1	0.002191741984
5307	1	0.002191102496
5308	1	0.002190542138
5309	1	0.002190142353
5310	1	0.002189774946
5311	1	0.002189469822
5312	1	0.002189287834
5313	1	0.002188127676
5314	1	0.002187518728
5315	1	0.002187212968
5316	1	0.002186530291
5317	1	0.002186077678
5318	1	0.002185764894
5319	1	0.002184835387
5320	1	0.002183545634
5321	1	0.002182604195
5322	1	0.002182248963
5323	1	0.002181621137
5324	1	0.002181354783
5325	1	0.002181140983
5326	1	0.002180545113
5327	1	0.002180264493
5328	1	0.002179958628
5329	1	0.002179516438
5330	1	0.002179023138
5331	1	0.002178570988
5332	1	0.002178569577
5333	1	0.002178176534
5334	1	0.002177756956
5335	1	0.002177589843
5336	1	0.002176928795
5337	1	0.00217608654
5338	1	0.002175738786
5339	1	0.002175162281
5340	1	0.002174994064
5341	1	0.002174743019
5342	1	0.002174120823
5343	1	0.002173839363
5344	1	0.002173371008
5345	1	0.002172944121
5346	1	0.00217274192
5347	1	0.00217219882
5348	1	0.0021718402
5349	1	0.002171500666
5350	1	0.002171192524
5351	1	0.002170958728
5352	1	0.002170498985
5353	1	0.002169967398
5354	1	0.002169573843
5355	1	0.002169279419
5356	1	0.00216888523
5357	1	0.002168218184
5358	1	0.002167918219
5359	1	0.002167707141
5360	1	0.00216739624
5361	1	0.002167006805
5362	1	0.002166406073
5363	1	0.002166174573
5364	1	0.002165540539
5365	1	0.002165017754
5366	1	0.002164454969
5367	1	0.002164062666
5368	1	0.002163210634
5369	1	0.002162993484
5370	1	0.002162788476
5371	1	0.002162326347
5372	1	0.002162000951
5373	1	0.002161505463
5374	1	0.002160956939
5375	1	0.00216065934
5376	1	0.002160045576
5377	1	0.00215997582
5378	1	0.002159972459
5379	1	0.00215940026
5380	1	0.002158878872
5381	1	0.002158613168
5382	1	0.002158134728
5383	1	0.002157144205
5384	1	0.002156834417
5385	1	0.002156306648
5386	1	0.002155964861
5387	1	0.002155542065
5388	1	0.002155247746
5389	1	0.002154823614
5390	1	0.002154314568
5391	1	0.002153767165
5392	1	0.002153193924
5393	1	0.002152665417
5394	1	0.002152317715
5395	1	0.002151665082
5396	1	0.002151257838
5397	1	0.00215088795
5398	1	0.002150716839
5399	1	0.002150177646
5400	1	0.002149607481
5401	1	0.00214928373
5402	1	0.002148685825
5403	1	0.002148396598
5404	1	0.002147824783
5405	1	0.002147437108
5406	1	0.002147191368
5407	1	0.002146639795
5408	1	0.002145989637
5409	1	0.002145370962
5410	1	0.002145108616
5411	1	0.002144598958
5412	1	0.00214421614
5413	1	0.002143773644
5414	1	0.002143439824
5415	1	0.002142926036
5416	1	0.00214244786
5417	1	0.002141895676
5418	1	0.00214181599
5419	1	0.002141549783
5420	1	0.002140729829
5421	1	0.002140203655
5422	1	0.002139979855
5423	1	0.002139686245
5424	1	0.00213916825
5425	1	0.002138836582
5426	1	0.002138135392
5427	1	0.00213777936
5428	1	0.00213707739
5429	1	0.002136728829
5430	1	0.002136552952
5431	1	0.002135859789
5432	1	0.00213549727
5433	1	0.002135107225
5434	1	0.002134608118
5435	1	0.002133972368
5436	1	0.002133712662
5437	1	0.002133142576
5438	1	0.002132885733
5439	1	0.002132112184
5440	1	0.002131882812
5441	1	0.002131728687
5442	1	0.00213171289
5443	1	0.002130824375
5444	1	0.00213041164
5445	1	0.002130163468
5446	1	0.002129864128
5447	1	0.002129398425
5448	1	0.002128733793
5449	1	0.002128292085
5450	1	0.002128290432
5451	1	0.002128090048
5452	1	0.002127506577
5453	1	0.002127438377
5454	1	0.002126894304
5455	1	0.002126394242
5456	1	0.002125728332
5457	1	0.002125233888
5458	1	0.002124963768
5459	1	0.002124542539
5460	1	0.002123806643
5461	1	0.002123481242
5462	1	0.002122879611
5463	1	0.002122233787
5464	1	0.002121784056
5465	1	0.002121783689
5466	1	0.002121196448
5467	1	0.002120599692
5468	1	0.002119640823
5469	1	0.00211930119
5470	1	0.002118940467
5471	1	0.002118877932
5472	1	0.002118310469
5473	1	0.002118035135
5474	1	0.002117624615
5475	1	0.002117051106
5476	1	0.002116679861
5477	1	0.002116313808
5478	1	0.00211592793
5479	1	0.00211553077
5480	1	0.002115052236
5481	1	0.002114800283
5482	1	0.002114352045
5483	1	0.002113936113
5484	1	0.002113611391
5485	1	0.002113273243
5486	1	0.002112823328
5487	1	0.002112288849
5488	1	0.002112288833
5489	1	0.002111819187
5490	1	0.002111350915
5491	1	0.002111119559
5492	1	0.002110722493
5493	1	0.002110280094
5494	1	0.002109205136
5495	1	0.002108713314
5496	1	0.002108443458
5497	1	0.002108140915
5498	1	0.002107815173
5499	1	0.002107666559
5500	1	0.002107478545
5501	1	0.002107462476
5502	1	0.002107201746
5503	1	0.00210675309
5504	1	0.002106185107
5505	1	0.002105816182
5506	1	0.002105500143
5507	1	0.002104863193
5508	1	0.002104196279
5509	1	0.002103708755
5510	1	0.002103197924
5511	1	0.002102808669
5512	1	0.002102432016
5513	1	0.002102358168
5514	1	0.002101824645
5515	1	0.002101278391
5516	1	0.00210050548
5517	1	0.00210016999
5518	1	0.002099869744
5519	1	0.002099491485
5520	1	0.002099491251
5521	1	0.002099116105
5522	1	0.002098424244
5523	1	0.00209779837
5524	1	0.002096954624
5525	1	0.002096765867
5526	1	0.002096392143
5527	1	0.002096392052
5528	1	0.002096015372
5529	1	0.002095837207
5530	1	0.002095524315
5531	1	0.002095165147
5532	1	0.002094544711
5533	1	0.002094221315
5534	1	0.002093753636
5535	1	0.002093458401
5536	1	0.002093058699
5537	1	0.00209276037
5538	1	0.002092254524
5539	1	0.002092005352
5540	1	0.002091624323
5541	1	0.002091551733
5542	1	0.002090848368
5543	1	0.002090413741
5544	1	0.002090026494
5545	1	0.00208952159
5546	1	0.002089478219
5547	1	0.002089275193
5548	1	0.002088891632
5549	1	0.002088622613
5550	1	0.002088298481
5551	1	0.002087835533
5552	1	0.0020872018
5553	1	0.002086485059
5554	1	0.002085914164
5555	1	0.00208557372
5556	1	0.002085164832
5557	1	0.002084715379
5558	1	0.002084452415
5559	1	0.002083898275
5560	1	0.00208362395
5561	1	0.002083021064
5562	1	0.002082368182
5563	1	0.002081977813
5564	1	0.002081633494
5565	1	0.002081200822
5566	1	0.002080942806
5567	1	0.002080766039
5568	1	0.002080142417
5569	1	0.002079753405
5570	1	0.002079390406
5571	1	0.002078999805
5572	1	0.002078839043
5573	1	0.002078838747
5574	1	0.002078583371
5575	1	0.00207832861
5576	1	0.002077957282
5577	1	0.002077410221
5578	1	0.002076767969
5579	1	0.002076387555
5580	1	0.002075920595
5581	1	0.002075920392
5582	1	0.002075426238
5583	1	0.002075146233
5584	1	0.002074791939
5585	1	0.002074536501
5586	1	0.002074133028
5587	1	0.002073556128
5588	1	0.002073344235
5589	1	0.00207304441
5590	1	0.002072815168
5591	1	0.002072204015
5592	1	0.002072033931
5593	1	0.002071768093
5594	1	0.002071428649
5595	1	0.002070575341
5596	1	0.002070170192
5597	1	0.002069644952
5598	1	0.002069265349
5599	1	0.002068952945
5600	1	0.002068609999
5601	1	0.002068269811
5602	1	0.002068099956
5603	1	0.002067663297
5604	1	0.00206704389
5605	1	0.002066553348
5606	1	0.002066290439
5607	1	0.002065831872
5608	1	0.00206512155
5609	1	0.002064550103
5610	1	0.002064526478
5611	1	0.002063992191
5612	1	0.002063276734
5613	1	0.002062928765
5614	1	0.002062326958
5615	1	0.002061697719
5616	1	0.002061363846
5617	1	0.002060928765
5618	1	0.002060465323
5619	1	0.002059852504
5620	1	0.002059474351
5621	1	0.002059145902
5622	1	0.002058923905
5623	1	0.00205892364
5624	1	0.002058476502
5625	1	0.002058219372
5626	1	0.002057920143
5627	1	0.002057253741
5628	1	0.002056890408
5629	1	0.002056644669
5630	1	0.002056077886
5631	1	0.002055724431
5632	1	0.002055418181
5633	1	0.00205516374
5634	1	0.002054812502
5635	1	0.002054430116
5636	1	0.00205407605
5637	1	0.002053519462
5638	1	0.002053250396
5639	1	0.002052896758
5640	1	0.00205255858
5641	1	0.002052198787
5642	1	0.002051814725
5643	1	0.002051340099
5644	1	0.002050668101
5645	1	0.002049782186
5646	1	0.002049333876
5647	1	0.002048882438
5648	1	0.002048671633
5649	1	0.002048211189
5650	1	0.002047883146
5651	1	0.002047592987
5652	1	0.002047391289
5653	1	0.002047201516
5654	1	0.002046452509
5655	1	0.002046154603
5656	1	0.002045560469
5657	1	0.00204523581
5658	1	0.002044797687
5659	1	0.002044324523
5660	1	0.002043687439
5661	1	0.002043138247
5662	1	0.00204279519
5663	1	0.002042157916
5664	1	0.002041694928
5665	1	0.002040944284
5666	1	0.002040749243
5667	1	0.002040170184
5668	1	0.002039743708
5669	1	0.00203900074
5670	1	0.002038334762
5671	1	0.002037834138
5672	1	0.002037416984
5673	1	0.002037037105
5674	1	0.002036803664
5675	1	0.002036215282
5676	1	0.002035951328
5677	1	0.002035479602
5678	1	0.002034944602
5679	1	0.002034469166
5680	1	0.002034197727
5681	1	0.002033735956
5682	1	0.002033329532
5683	1	0.002032991509
5684	1	0.00203274434
5685	1	0.002032478125
5686	1	0.002032042241
5687	1	0.002031338596
5688	1	0.002031095876
5689	1	0.002030852539
5690	1	0.002030368377
5691	1	0.002029927587
5692	1	0.002029568993
5693	1	0.002029072863
5694	1	0.002028736942
5695	1	0.002028524011
5696	1	0.002027881388
5697	1	0.002027377026
5698	1	0.002027262762
5699	1	0.002026520766
5700	1	0.002025875056
5701	1	0.002025747758
5702	1	0.002025471086
5703	1	0.002025137087
5704	1	0.002024655758
5705	1	0.002024169087
5706	1	0.002023544247
5707	1	0.002023280194
5708	1	0.002022668189
5709	1	0.002022198848
5710	1	0.00202185181
5711	1	0.002021377319
5712	1	0.002021105184
5713	1	0.002020626009
5714	1	0.002020262897
5715	1	0.002019880822
5716	1	0.002019374056
5717	1	0.002019018135
5718	1	0.002018736807
5719	1	0.002018327538
5720	1	0.002017953252
5721	1	0.002017686743
5722	1	0.002017198122
5723	1	0.002016729503
5724	1	0.002016603825
5725	1	0.00201630915
5726	1	0.002016065958
5727	1	0.002016064731
5728	1	0.00201556466
5729	1	0.002015331994
5730	1	0.00201494847
5731	1	0.00201439611
5732	1	0.002013514296
5733	1	0.002012885783
5734	1	0.002012672038
5735	1	0.002012149609
5736	1	0.002011971157
5737	1	0.002011931506
5738	1	0.002011671165
5739	1	0.002011109503
5740	1	0.002010835199
5741	1	0.002010105635
5742	1	0.002009343687
5743	1	0.002009173353
5744	1	0.002009172576
5745	1	0.002008772761
5746	1	0.002008452202
5747	1	0.002008021297
5748	1	0.002007431641
5749	1	0.002006839997
5750	1	0.002006521731
5751	1	0.002006153771
5752	1	0.002005754153
5753	1	0.002005221244
5754	1	0.002004801839
5755	1	0.002004546928
5756	1	0.002004349124
5757	1	0.002004057466
5758	1	0.002003584078
5759	1	0.002003286656
5760	1	0.002003133804
5761	1	0.002002837067
5762	1	0.002002424126
5763	1	0.002001949519
5764	1	0.002001468251
5765	1	0.002001103139
5766	1	0.002000644676
5767	1	0.002000329185
5768	1	0.001999942701
5769	1	0.001999420572
5770	1	0.001999097327
5771	1	0.001998880723
5772	1	0.001998511698
5773	1	0.001998142095
5774	1	0.001997849353
5775	1	0.001997423917
5776	1	0.00199692693
5777	1	0.001996600289
5778	1	0.001996189185
5779	1	0.001995666801
5780	1	0.001995339192
5781	1	0.001995081908
5782	1	0.001994692996
5783	1	0.001994452069
5784	1	0.001994209618
5785	1	0.001993655234
5786	1	0.001993023849
5787	1	0.001992672591
5788	1	0.001992672031
5789	1	0.001992409551
5790	1	0.001992158626
5791	1	0.001991874375
5792	1	0.001991627123
5793	1	0.001990996293
5794	1	0.001990140882
5795	1	0.001989620111
5796	1	0.001989009808
5797	1	0.001988632399
5798	1	0.001988446995
5799	1	0.001988173187
5800	1	0.001987878958
5801	1	0.001987541176
5802	1	0.001987294393
5803	1	0.001986672264
5804	1	0.001986191142
5805	1	0.00198588458
5806	1	0.0019854799
5807	1	0.001985141176
5808	1	0.001984603096
5809	1	0.001984008942
5810	1	0.001983469616
5811	1	0.001983126009
5812	1	0.001982878403
5813	1	0.001982554069
5814	1	0.001982149442
5815	1	0.001981782941
5816	1	0.001981001047
5817	1	0.001980735511
5818	1	0.00198039573
5819	1	0.00198012346
5820	1	0.001979767533
5821	1	0.001979558041
5822	1	0.001979140442
5823	1	0.001978846245
5824	1	0.001978759807
5825	1	0.001978498876
5826	1	0.001978011214
5827	1	0.001977801992
5828	1	0.001977508361
5829	1	0.001977200654
5830	1	0.001976995438
5831	1	0.001976434563
5832	1	0.001976034701
5833	1	0.001975875174
5834	1	0.001975545822
5835	1	0.001975272571
5836	1	0.001975000752
5837	1	0.001974723347
5838	1	0.001974520015
5839	1	0.001973666654
5840	1	0.001973245833
